date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:50:07	1042949/1042949	---M--	200	added ('OK')	image/jpeg	etag:%228c496345cf8422b683638ab325932228-ssl%22	https://brianwilliam-portfolio.netlify.app/assets/img/blog/blog-4-scaled-1.jpg	//Mac/Home/Downloads/Web%20Templates/Brian%20Potfolio/brianwilliam-portfolio.netlify.app/assets/img/blog/blog-4-scaled-1.jpg	(from https://brianwilliam-portfolio.netlify.app/blog/)
11:50:07	19980/19980	---MCZ	200	added ('OK')	text/html	etag:%225afa9588012c77a836d4dac0fa8b6a47-ssl-df%22	https://brianwilliam-portfolio.netlify.app/categories/video/	//Mac/Home/Downloads/Web%20Templates/Brian%20Potfolio/brianwilliam-portfolio.netlify.app/categories/video/index.html	(from https://brianwilliam-portfolio.netlify.app/blog/)
11:50:08	21065/21065	---MCZ	200	added ('OK')	text/html	etag:%222139f48fd58e2af1a29d37adccc3dcae-ssl-df%22	https://brianwilliam-portfolio.netlify.app/categories/music/	//Mac/Home/Downloads/Web%20Templates/Brian%20Potfolio/brianwilliam-portfolio.netlify.app/categories/music/index.html	(from https://brianwilliam-portfolio.netlify.app/blog/)
11:50:08	4632/4632	---MC-	301	error ('Moved%20Permanently')	text/html	etag:%224d55dc53aa8c7a4315b9a2b6b6c59629-ssl-df%22	https://brianwilliam-portfolio.netlify.app/categories/design	//Mac/Home/Downloads/Web%20Templates/Brian%20Potfolio/brianwilliam-portfolio.netlify.app/categories/design.53.delayed	(from https://brianwilliam-portfolio.netlify.app/blog/)
11:50:09	20762/20762	---MCZ	200	added ('OK')	text/html	etag:%224d55dc53aa8c7a4315b9a2b6b6c59629-ssl-df%22	https://brianwilliam-portfolio.netlify.app/categories/design/	//Mac/Home/Downloads/Web%20Templates/Brian%20Potfolio/brianwilliam-portfolio.netlify.app/categories/design/index.html	(from https://brianwilliam-portfolio.netlify.app/blog/)
11:50:09	4586/4586	---MC-	301	error ('Moved%20Permanently')	text/html	etag:%22621ec9231ade7874ac4b7a8605aa2dc4-ssl-df%22	https://brianwilliam-portfolio.netlify.app/categories/mobile	//Mac/Home/Downloads/Web%20Templates/Brian%20Potfolio/brianwilliam-portfolio.netlify.app/categories/mobile.54.delayed	(from https://brianwilliam-portfolio.netlify.app/blog/)
11:50:12	19690/19690	---MCZ	200	added ('OK')	text/html	etag:%22621ec9231ade7874ac4b7a8605aa2dc4-ssl-df%22	https://brianwilliam-portfolio.netlify.app/categories/mobile/	//Mac/Home/Downloads/Web%20Templates/Brian%20Potfolio/brianwilliam-portfolio.netlify.app/categories/mobile/index.html	(from https://brianwilliam-portfolio.netlify.app/blog/)
11:50:12	4890/4890	---MC-	301	error ('Moved%20Permanently')	text/html	etag:%22a47e9a4bceed642aaa6cb2a645f1f659-ssl-df%22	https://brianwilliam-portfolio.netlify.app/tags/jekyll	//Mac/Home/Downloads/Web%20Templates/Brian%20Potfolio/brianwilliam-portfolio.netlify.app/tags/jekyll.55.delayed	(from https://brianwilliam-portfolio.netlify.app/blog/)
11:50:13	21045/21045	---MCZ	200	added ('OK')	text/html	etag:%22a47e9a4bceed642aaa6cb2a645f1f659-ssl-df%22	https://brianwilliam-portfolio.netlify.app/tags/jekyll/	//Mac/Home/Downloads/Web%20Templates/Brian%20Potfolio/brianwilliam-portfolio.netlify.app/tags/jekyll/index.html	(from https://brianwilliam-portfolio.netlify.app/blog/)
11:50:13	4585/4585	---MC-	301	error ('Moved%20Permanently')	text/html	etag:%221b410bf55b7b8d7b2fa752c18a3e6218-ssl-df%22	https://brianwilliam-portfolio.netlify.app/tags/app	//Mac/Home/Downloads/Web%20Templates/Brian%20Potfolio/brianwilliam-portfolio.netlify.app/tags/app.56.delayed	(from https://brianwilliam-portfolio.netlify.app/blog/)
11:50:14	19648/19648	---MCZ	200	added ('OK')	text/html	etag:%221b410bf55b7b8d7b2fa752c18a3e6218-ssl-df%22	https://brianwilliam-portfolio.netlify.app/tags/app/	//Mac/Home/Downloads/Web%20Templates/Brian%20Potfolio/brianwilliam-portfolio.netlify.app/tags/app/index.html	(from https://brianwilliam-portfolio.netlify.app/blog/)
11:50:15	4586/4586	---MC-	301	error ('Moved%20Permanently')	text/html	etag:%22d12d0b2b8e817159c34c7c0151117daf-ssl-df%22	https://brianwilliam-portfolio.netlify.app/tags/mobile	//Mac/Home/Downloads/Web%20Templates/Brian%20Potfolio/brianwilliam-portfolio.netlify.app/tags/mobile.57.delayed	(from https://brianwilliam-portfolio.netlify.app/blog/)
11:50:16	19672/19672	---MCZ	200	added ('OK')	text/html	etag:%22d12d0b2b8e817159c34c7c0151117daf-ssl-df%22	https://brianwilliam-portfolio.netlify.app/tags/mobile/	//Mac/Home/Downloads/Web%20Templates/Brian%20Potfolio/brianwilliam-portfolio.netlify.app/tags/mobile/index.html	(from https://brianwilliam-portfolio.netlify.app/blog/)
11:50:16	4586/4586	---MC-	301	error ('Moved%20Permanently')	text/html	etag:%22bc781e968e6d7045d056cef846c1514c-ssl-df%22	https://brianwilliam-portfolio.netlify.app/tags/code	//Mac/Home/Downloads/Web%20Templates/Brian%20Potfolio/brianwilliam-portfolio.netlify.app/tags/code.58.delayed	(from https://brianwilliam-portfolio.netlify.app/blog/)
11:50:17	19653/19653	---MCZ	200	added ('OK')	text/html	etag:%22bc781e968e6d7045d056cef846c1514c-ssl-df%22	https://brianwilliam-portfolio.netlify.app/tags/code/	//Mac/Home/Downloads/Web%20Templates/Brian%20Potfolio/brianwilliam-portfolio.netlify.app/tags/code/index.html	(from https://brianwilliam-portfolio.netlify.app/blog/)
11:50:17	4586/4586	---MC-	301	error ('Moved%20Permanently')	text/html	etag:%22c1dadaecd7949cd104332508ca967b2e-ssl-df%22	https://brianwilliam-portfolio.netlify.app/tags/rock	//Mac/Home/Downloads/Web%20Templates/Brian%20Potfolio/brianwilliam-portfolio.netlify.app/tags/rock.59.delayed	(from https://brianwilliam-portfolio.netlify.app/blog/)
11:50:19	19650/19650	---MCZ	200	added ('OK')	text/html	etag:%22c1dadaecd7949cd104332508ca967b2e-ssl-df%22	https://brianwilliam-portfolio.netlify.app/tags/rock/	//Mac/Home/Downloads/Web%20Templates/Brian%20Potfolio/brianwilliam-portfolio.netlify.app/tags/rock/index.html	(from https://brianwilliam-portfolio.netlify.app/blog/)
11:50:20	272681/272681	---M--	200	added ('OK')	image/jpeg	etag:%22f2aa8b10efd305d005d372cad7647fad-ssl%22	https://brianwilliam-portfolio.netlify.app/assets/img/works/single7.jpg	//Mac/Home/Downloads/Web%20Templates/Brian%20Potfolio/brianwilliam-portfolio.netlify.app/assets/img/works/single7.jpg	(from https://brianwilliam-portfolio.netlify.app/works/explore)
11:50:21	177488/177488	---M--	200	added ('OK')	image/jpeg	etag:%2277a6b6c9b4f977b0f96b779f5155c43b-ssl%22	https://brianwilliam-portfolio.netlify.app/assets/img/works/single6.jpg	//Mac/Home/Downloads/Web%20Templates/Brian%20Potfolio/brianwilliam-portfolio.netlify.app/assets/img/works/single6.jpg	(from https://brianwilliam-portfolio.netlify.app/works/gooir)
11:50:26	156604/156604	---M--	200	added ('OK')	image/jpeg	etag:%2275e34871173b385edbb5429e8873cc4a-ssl%22	https://brianwilliam-portfolio.netlify.app/assets/img/works/single1.jpg	//Mac/Home/Downloads/Web%20Templates/Brian%20Potfolio/brianwilliam-portfolio.netlify.app/assets/img/works/single1.jpg	(from https://brianwilliam-portfolio.netlify.app/works/mozar)
11:50:31	73924/73924	---M--	200	added ('OK')	image/jpeg	etag:%22fe1fd404b363434d4bbc73188e3314d0-ssl%22	https://brianwilliam-portfolio.netlify.app/assets/img/works/single4.jpg	//Mac/Home/Downloads/Web%20Templates/Brian%20Potfolio/brianwilliam-portfolio.netlify.app/assets/img/works/single4.jpg	(from https://brianwilliam-portfolio.netlify.app/works/zorro)
11:50:32	14399/14399	---MCZ	404	error ('Not%20Found')	text/html	etag:1672316297-ssl-df	https://brianwilliam-portfolio.netlify.app/music/2020/08/05/by-spite-about/blog.html	//Mac/Home/Downloads/Web%20Templates/Brian%20Potfolio/brianwilliam-portfolio.netlify.app/music/2020/08/05/by-spite-about/blog.5e.delayed	(from https://brianwilliam-portfolio.netlify.app/music/2020/08/05/by-spite-about/)
11:50:57	14399/14399	---MCZ	404	error ('Not%20Found')	text/html	etag:1672316297-ssl-df	https://brianwilliam-portfolio.netlify.app/design/2020/07/20/two-before-arrow/blog.html	//Mac/Home/Downloads/Web%20Templates/Brian%20Potfolio/brianwilliam-portfolio.netlify.app/design/2020/07/20/two-before-arrow/blog.60.delayed	(from https://brianwilliam-portfolio.netlify.app/design/2020/07/20/two-before-arrow/)
11:50:59	14399/14399	---MCZ	404	error ('Not%20Found')	text/html	etag:1672316297-ssl-df	https://brianwilliam-portfolio.netlify.app/mobile/2020/07/05/design-in-mobile/blog.html	//Mac/Home/Downloads/Web%20Templates/Brian%20Potfolio/brianwilliam-portfolio.netlify.app/mobile/2020/07/05/design-in-mobile/blog.61.delayed	(from https://brianwilliam-portfolio.netlify.app/mobile/2020/07/05/design-in-mobile/)
11:51:04	14399/14399	---MCZ	404	error ('Not%20Found')	text/html	etag:1672316297-ssl-df	https://brianwilliam-portfolio.netlify.app/design/2020/06/15/by-spite-what/blog.html	//Mac/Home/Downloads/Web%20Templates/Brian%20Potfolio/brianwilliam-portfolio.netlify.app/design/2020/06/15/by-spite-what/blog.62.delayed	(from https://brianwilliam-portfolio.netlify.app/design/2020/06/15/by-spite-what/)
11:51:06	14399/14399	---MCZ	404	error ('Not%20Found')	text/html	etag:1672316297-ssl-df	https://brianwilliam-portfolio.netlify.app/video/music/2020/01/08/welcome-to-jekyll/blog.html	//Mac/Home/Downloads/Web%20Templates/Brian%20Potfolio/brianwilliam-portfolio.netlify.app/video/music/2020/01/08/welcome-to-jekyll/blog.63.delayed	(from https://brianwilliam-portfolio.netlify.app/video/music/2020/01/08/welcome-to-jekyll/)
